id,object_name,chain,object_type,address,number,number_original,object_type_short,street,street_length
169448,СУШИ МАКИ,False,предприятие быстрого обслуживания,"город Москва, улица Дмитрия Ульянова, дом 16, корпус 1",7.0,7,фастфуд,улица Дмитрия Ульянова,22
171803,Бургер Кинг Burger King,True,кафе,"город Москва, поселение Внуковское, улица Лётчика Ульянина, дом 5",45.0,45,кафе,поселение Внуковское,20
172360,Кафе «БУРГЕР КИНГ»,True,предприятие быстрого обслуживания,"город Москва, Профсоюзная улица, дом 126, корпус 1",56.0,56,фастфуд,Профсоюзная улица,17
170288,Бургер кинг,True,ресторан,"город Москва, Покровская улица, дом 20",50.0,50,ресторан,Покровская улица,16
170091,Иль Патио,True,ресторан,"город Москва, Перовская улица, дом 61А",133.0,133,ресторан,Перовская улица,15
170882,KFC,True,кафе,"город Москва, Борисовский проезд, владение 46А",25.0,25,кафе,Борисовский проезд,18
170811,KFC,True,ресторан,"город Москва, шоссе Энтузиастов, дом 20",190.0,190,ресторан,шоссе Энтузиастов,17
168712,KFC,True,предприятие быстрого обслуживания,"город Москва, Ленинградское шоссе, дом 14, строение 1",60.0,60,фастфуд,Ленинградское шоссе,19
171082,KFC,True,ресторан,"город Москва, Перовская улица, дом 61А",83.0,83,ресторан,Перовская улица,15
172228,KFC,True,предприятие быстрого обслуживания,"город Москва, Дмитровское шоссе, дом 89",40.0,40,фастфуд,Дмитровское шоссе,17
172220,Крошка Картошка,True,предприятие быстрого обслуживания,"город Москва, Дмитровское шоссе, дом 89",40.0,40,фастфуд,Дмитровское шоссе,17
171671,Азбука вкуса,True,кафе,"город Москва, Олимпийский проспект, дом 30, строение 1",28.0,28,кафе,Олимпийский проспект,20
172634,АВ-Дейли Азбука Вкуса,True,кафетерий,"город Москва, Садовая-Триумфальная улица, дом 18-20",20.0,20,кафетерий,Садовая-Триумфальная улица,26
169676,Шоколадница,True,кафе,"город Москва, Береговой проезд, дом 5А, корпус 7",56.0,56,кафе,Береговой проезд,16
170144,Шоколадница,True,кафе,"город Москва, Сокольническая площадь, дом 4А",45.0,45,кафе,Сокольническая площадь,22
179603,"Выпечка, шаурма",False,предприятие быстрого обслуживания,"город Москва, Абрамцевская улица, дом 3",20.0,0,фастфуд,Абрамцевская улица,18
